time,GBP_USD_close,GBP_USD_volume
2019-01-24T11:40:00.000000000Z,1.30292,169
2019-01-24T11:45:00.000000000Z,1.30246,284
2019-01-24T11:50:00.000000000Z,1.30186,323
2019-01-24T11:55:00.000000000Z,1.30206,348
2019-01-24T12:00:00.000000000Z,1.30200,256
2019-01-24T12:05:00.000000000Z,1.30234,198
2019-01-24T12:10:00.000000000Z,1.30196,372
2019-01-24T12:15:00.000000000Z,1.30208,266
2019-01-24T12:20:00.000000000Z,1.30236,298
2019-01-24T12:25:00.000000000Z,1.30218,206
2019-01-24T12:30:00.000000000Z,1.30204,175
2019-01-24T12:35:00.000000000Z,1.30225,161
2019-01-24T12:40:00.000000000Z,1.30324,539
2019-01-24T12:45:00.000000000Z,1.30252,960
2019-01-24T12:50:00.000000000Z,1.30230,494
2019-01-24T12:55:00.000000000Z,1.30184,370
2019-01-24T13:00:00.000000000Z,1.30164,482
2019-01-24T13:05:00.000000000Z,1.30185,273
2019-01-24T13:10:00.000000000Z,1.30228,445
2019-01-24T13:15:00.000000000Z,1.30276,288
2019-01-24T13:20:00.000000000Z,1.30208,396
2019-01-24T13:25:00.000000000Z,1.30350,316
2019-01-24T13:30:00.000000000Z,1.30274,1501
2019-01-24T13:35:00.000000000Z,1.30314,2755
2019-01-24T13:40:00.000000000Z,1.30294,1993
2019-01-24T13:45:00.000000000Z,1.30344,1183
2019-01-24T13:50:00.000000000Z,1.30418,1407
2019-01-24T13:55:00.000000000Z,1.30362,1107
2019-01-24T14:00:00.000000000Z,1.30421,908
2019-01-24T14:05:00.000000000Z,1.30422,1134
2019-01-24T14:10:00.000000000Z,1.30433,817
2019-01-24T14:15:00.000000000Z,1.30369,712
2019-01-24T14:20:00.000000000Z,1.30454,505
2019-01-24T14:25:00.000000000Z,1.30461,618
2019-01-24T14:30:00.000000000Z,1.30441,819
2019-01-24T14:35:00.000000000Z,1.30467,619
2019-01-24T14:40:00.000000000Z,1.30410,567
2019-01-24T14:45:00.000000000Z,1.30448,580
2019-01-24T14:50:00.000000000Z,1.30459,379
2019-01-24T14:55:00.000000000Z,1.30511,412
2019-01-24T15:00:00.000000000Z,1.30469,464
2019-01-24T15:05:00.000000000Z,1.30474,422
2019-01-24T15:10:00.000000000Z,1.30474,337
2019-01-24T15:15:00.000000000Z,1.30533,282
2019-01-24T15:20:00.000000000Z,1.30515,284
2019-01-24T15:25:00.000000000Z,1.30562,275
2019-01-24T15:30:00.000000000Z,1.30533,302
2019-01-24T15:35:00.000000000Z,1.30443,270
2019-01-24T15:40:00.000000000Z,1.30438,408
2019-01-24T15:45:00.000000000Z,1.30394,390
2019-01-24T15:50:00.000000000Z,1.30438,519
2019-01-24T15:55:00.000000000Z,1.30422,749
2019-01-24T16:00:00.000000000Z,1.30420,436
2019-01-24T16:05:00.000000000Z,1.30382,437
2019-01-24T16:10:00.000000000Z,1.30358,504
2019-01-24T16:15:00.000000000Z,1.30391,350
2019-01-24T16:20:00.000000000Z,1.30416,252
2019-01-24T16:25:00.000000000Z,1.30367,208
2019-01-24T16:30:00.000000000Z,1.30400,384
2019-01-24T16:35:00.000000000Z,1.30364,216
2019-01-24T16:40:00.000000000Z,1.30398,269
2019-01-24T16:45:00.000000000Z,1.30420,306
2019-01-24T16:50:00.000000000Z,1.30306,784
2019-01-24T16:55:00.000000000Z,1.30256,482
2019-01-24T17:00:00.000000000Z,1.30280,414
2019-01-24T17:05:00.000000000Z,1.30280,467
2019-01-24T17:10:00.000000000Z,1.30302,403
2019-01-24T17:15:00.000000000Z,1.30206,361
2019-01-24T17:20:00.000000000Z,1.30198,425
2019-01-24T17:25:00.000000000Z,1.30188,266
2019-01-24T17:30:00.000000000Z,1.30296,379
2019-01-24T17:35:00.000000000Z,1.30274,201
2019-01-24T17:40:00.000000000Z,1.30260,214
2019-01-24T17:45:00.000000000Z,1.30268,203
2019-01-24T17:50:00.000000000Z,1.30260,166
2019-01-24T17:55:00.000000000Z,1.30172,492
2019-01-24T18:00:00.000000000Z,1.30170,358
2019-01-24T18:05:00.000000000Z,1.30198,189
2019-01-24T18:10:00.000000000Z,1.30252,209
2019-01-24T18:15:00.000000000Z,1.30268,155
2019-01-24T18:20:00.000000000Z,1.30316,259
2019-01-24T18:25:00.000000000Z,1.30310,194
2019-01-24T18:30:00.000000000Z,1.30310,222
2019-01-24T18:35:00.000000000Z,1.30316,166
2019-01-24T18:40:00.000000000Z,1.30322,151
2019-01-24T18:45:00.000000000Z,1.30334,174
2019-01-24T18:50:00.000000000Z,1.30336,122
2019-01-24T18:55:00.000000000Z,1.30337,122
2019-01-24T19:00:00.000000000Z,1.30350,195
2019-01-24T19:05:00.000000000Z,1.30328,134
2019-01-24T19:10:00.000000000Z,1.30313,250
2019-01-24T19:15:00.000000000Z,1.30322,184
2019-01-24T19:20:00.000000000Z,1.30392,194
2019-01-24T19:25:00.000000000Z,1.30429,216
2019-01-24T19:30:00.000000000Z,1.30472,163
2019-01-24T19:35:00.000000000Z,1.30454,166
2019-01-24T19:40:00.000000000Z,1.30496,151
2019-01-24T19:45:00.000000000Z,1.30504,135
2019-01-24T19:50:00.000000000Z,1.30520,158
2019-01-24T19:55:00.000000000Z,1.30532,311
2019-01-24T20:00:00.000000000Z,1.30561,186
2019-01-24T20:05:00.000000000Z,1.30558,193
2019-01-24T20:10:00.000000000Z,1.30576,129
2019-01-24T20:15:00.000000000Z,1.30640,198
2019-01-24T20:20:00.000000000Z,1.30607,236
2019-01-24T20:25:00.000000000Z,1.30582,182
2019-01-24T20:30:00.000000000Z,1.30592,122
2019-01-24T20:35:00.000000000Z,1.30596,137
2019-01-24T20:40:00.000000000Z,1.30572,74
2019-01-24T20:45:00.000000000Z,1.30577,69
2019-01-24T20:50:00.000000000Z,1.30584,70
2019-01-24T20:55:00.000000000Z,1.30584,130
2019-01-24T21:00:00.000000000Z,1.30641,294
2019-01-24T21:05:00.000000000Z,1.30604,177
2019-01-24T21:10:00.000000000Z,1.30587,153
2019-01-24T21:15:00.000000000Z,1.30600,47
2019-01-24T21:20:00.000000000Z,1.30598,12
2019-01-24T21:25:00.000000000Z,1.30606,37
2019-01-24T21:30:00.000000000Z,1.30602,158
2019-01-24T21:35:00.000000000Z,1.30594,154
2019-01-24T21:40:00.000000000Z,1.30596,163
2019-01-24T21:45:00.000000000Z,1.30603,129
2019-01-24T21:50:00.000000000Z,1.30614,164
2019-01-24T21:55:00.000000000Z,1.30627,24
2019-01-24T22:00:00.000000000Z,1.30636,12
2019-01-24T22:05:00.000000000Z,1.30645,41
2019-01-24T22:10:00.000000000Z,1.30627,39
2019-01-24T22:15:00.000000000Z,1.30644,99
2019-01-24T22:20:00.000000000Z,1.30633,181
2019-01-24T22:25:00.000000000Z,1.30658,7
2019-01-24T22:30:00.000000000Z,1.30647,22
2019-01-24T22:35:00.000000000Z,1.30655,8
2019-01-24T22:40:00.000000000Z,1.30642,10
2019-01-24T22:45:00.000000000Z,1.30683,87
2019-01-24T22:50:00.000000000Z,1.30696,45
2019-01-24T22:55:00.000000000Z,1.30691,93
2019-01-24T23:00:00.000000000Z,1.30644,419
2019-01-24T23:05:00.000000000Z,1.30662,18
2019-01-24T23:10:00.000000000Z,1.30680,332
2019-01-24T23:15:00.000000000Z,1.30746,741
2019-01-24T23:20:00.000000000Z,1.30737,315
2019-01-24T23:25:00.000000000Z,1.30728,138
2019-01-24T23:30:00.000000000Z,1.30736,156
2019-01-24T23:35:00.000000000Z,1.30736,213
2019-01-24T23:40:00.000000000Z,1.30810,317
2019-01-24T23:45:00.000000000Z,1.31254,1947
2019-01-24T23:50:00.000000000Z,1.31092,955
2019-01-24T23:55:00.000000000Z,1.31208,856
2019-01-25T00:00:00.000000000Z,1.30998,855
2019-01-25T00:05:00.000000000Z,1.30955,339
2019-01-25T00:10:00.000000000Z,1.31049,450
2019-01-25T00:15:00.000000000Z,1.31148,593
2019-01-25T00:20:00.000000000Z,1.31188,668
2019-01-25T00:25:00.000000000Z,1.31151,307
2019-01-25T00:30:00.000000000Z,1.31120,198
2019-01-25T00:35:00.000000000Z,1.31072,257
2019-01-25T00:40:00.000000000Z,1.31042,221
2019-01-25T00:45:00.000000000Z,1.31058,103
2019-01-25T00:50:00.000000000Z,1.31066,249
2019-01-25T00:55:00.000000000Z,1.31096,360
2019-01-25T01:00:00.000000000Z,1.31089,328
2019-01-25T01:05:00.000000000Z,1.31062,343
2019-01-25T01:10:00.000000000Z,1.31027,229
2019-01-25T01:15:00.000000000Z,1.31014,189
2019-01-25T01:20:00.000000000Z,1.31013,162
2019-01-25T01:25:00.000000000Z,1.30978,206
2019-01-25T01:30:00.000000000Z,1.31046,234
2019-01-25T01:35:00.000000000Z,1.31017,281
2019-01-25T01:40:00.000000000Z,1.31046,120
2019-01-25T01:45:00.000000000Z,1.31035,254
2019-01-25T01:50:00.000000000Z,1.31044,157
2019-01-25T01:55:00.000000000Z,1.31018,84
2019-01-25T02:00:00.000000000Z,1.31026,157
2019-01-25T02:05:00.000000000Z,1.31042,74
2019-01-25T02:10:00.000000000Z,1.31060,145
2019-01-25T02:15:00.000000000Z,1.31074,58
2019-01-25T02:20:00.000000000Z,1.31082,1
2019-01-25T02:25:00.000000000Z,1.31088,39
2019-01-25T02:30:00.000000000Z,1.31088,133
2019-01-25T02:35:00.000000000Z,1.31134,266
2019-01-25T02:40:00.000000000Z,1.31147,121
2019-01-25T02:45:00.000000000Z,1.31167,241
2019-01-25T02:50:00.000000000Z,1.31162,93
2019-01-25T02:55:00.000000000Z,1.31201,163
2019-01-25T03:00:00.000000000Z,1.31236,260
2019-01-25T03:05:00.000000000Z,1.31265,285
2019-01-25T03:10:00.000000000Z,1.31213,260
2019-01-25T03:15:00.000000000Z,1.31204,90
2019-01-25T03:20:00.000000000Z,1.31193,71
2019-01-25T03:25:00.000000000Z,1.31176,169
2019-01-25T03:30:00.000000000Z,1.31184,157
2019-01-25T03:35:00.000000000Z,1.31236,181
2019-01-25T03:40:00.000000000Z,1.31268,219
2019-01-25T03:45:00.000000000Z,1.31237,197
2019-01-25T03:50:00.000000000Z,1.31236,135
2019-01-25T03:55:00.000000000Z,1.31178,258
2019-01-25T04:00:00.000000000Z,1.31190,256
2019-01-25T04:05:00.000000000Z,1.31186,98
2019-01-25T04:10:00.000000000Z,1.31222,263
2019-01-25T04:15:00.000000000Z,1.31232,115
2019-01-25T04:20:00.000000000Z,1.31245,15
2019-01-25T04:25:00.000000000Z,1.31246,139
2019-01-25T04:30:00.000000000Z,1.31226,82
2019-01-25T04:35:00.000000000Z,1.31196,146
2019-01-25T04:40:00.000000000Z,1.31198,118
2019-01-25T04:45:00.000000000Z,1.31180,160
2019-01-25T04:50:00.000000000Z,1.31184,87
2019-01-25T04:55:00.000000000Z,1.31155,181
2019-01-25T05:00:00.000000000Z,1.31175,137
2019-01-25T05:05:00.000000000Z,1.31342,588
2019-01-25T05:10:00.000000000Z,1.31324,166
2019-01-25T05:15:00.000000000Z,1.31336,102
2019-01-25T05:20:00.000000000Z,1.31334,114
2019-01-25T05:25:00.000000000Z,1.31334,125
2019-01-25T05:30:00.000000000Z,1.31336,145
2019-01-25T05:35:00.000000000Z,1.31318,121
2019-01-25T05:40:00.000000000Z,1.31336,148
2019-01-25T05:45:00.000000000Z,1.31331,124
2019-01-25T05:50:00.000000000Z,1.31375,186
2019-01-25T05:55:00.000000000Z,1.31282,324
2019-01-25T06:00:00.000000000Z,1.31268,188
2019-01-25T06:05:00.000000000Z,1.31215,186
2019-01-25T06:10:00.000000000Z,1.31207,324
2019-01-25T06:15:00.000000000Z,1.31226,185
2019-01-25T06:20:00.000000000Z,1.31208,107
2019-01-25T06:25:00.000000000Z,1.31150,260
2019-01-25T06:30:00.000000000Z,1.31213,252
2019-01-25T06:35:00.000000000Z,1.31212,143
2019-01-25T06:40:00.000000000Z,1.31116,419
2019-01-25T06:45:00.000000000Z,1.31088,283
2019-01-25T06:50:00.000000000Z,1.31107,299
2019-01-25T06:55:00.000000000Z,1.31116,355
2019-01-25T07:00:00.000000000Z,1.31070,767
2019-01-25T07:05:00.000000000Z,1.31078,626
2019-01-25T07:10:00.000000000Z,1.31112,393
2019-01-25T07:15:00.000000000Z,1.31022,372
2019-01-25T07:20:00.000000000Z,1.31008,619
2019-01-25T07:25:00.000000000Z,1.31053,393
2019-01-25T07:30:00.000000000Z,1.31134,704
2019-01-25T07:35:00.000000000Z,1.31140,1140
2019-01-25T07:40:00.000000000Z,1.31100,393
2019-01-25T07:45:00.000000000Z,1.31068,239
2019-01-25T07:50:00.000000000Z,1.31118,461
2019-01-25T07:55:00.000000000Z,1.31030,437
2019-01-25T08:00:00.000000000Z,1.31016,862
2019-01-25T08:05:00.000000000Z,1.30914,496
2019-01-25T08:10:00.000000000Z,1.30888,710
2019-01-25T08:15:00.000000000Z,1.30924,783
2019-01-25T08:20:00.000000000Z,1.30864,832
2019-01-25T08:25:00.000000000Z,1.30869,1037
2019-01-25T08:30:00.000000000Z,1.30926,801
2019-01-25T08:35:00.000000000Z,1.30930,716
2019-01-25T08:40:00.000000000Z,1.30904,459
2019-01-25T08:45:00.000000000Z,1.30854,466
2019-01-25T08:50:00.000000000Z,1.30822,716
2019-01-25T08:55:00.000000000Z,1.30844,442
2019-01-25T09:00:00.000000000Z,1.30788,1003
2019-01-25T09:05:00.000000000Z,1.30764,500
2019-01-25T09:10:00.000000000Z,1.30792,558
2019-01-25T09:15:00.000000000Z,1.30820,557
2019-01-25T09:20:00.000000000Z,1.30798,570
2019-01-25T09:25:00.000000000Z,1.30768,402
2019-01-25T09:30:00.000000000Z,1.30815,386
2019-01-25T09:35:00.000000000Z,1.30763,243
2019-01-25T09:40:00.000000000Z,1.30746,206
2019-01-25T09:45:00.000000000Z,1.30782,251
2019-01-25T09:50:00.000000000Z,1.30804,415
2019-01-25T09:55:00.000000000Z,1.30844,458
2019-01-25T10:00:00.000000000Z,1.30815,344
2019-01-25T10:05:00.000000000Z,1.30787,400
2019-01-25T10:10:00.000000000Z,1.30760,344
2019-01-25T10:15:00.000000000Z,1.30656,420
2019-01-25T10:20:00.000000000Z,1.30700,265
2019-01-25T10:25:00.000000000Z,1.30720,163
2019-01-25T10:30:00.000000000Z,1.30678,269
2019-01-25T10:35:00.000000000Z,1.30694,452
2019-01-25T10:40:00.000000000Z,1.30732,286
2019-01-25T10:45:00.000000000Z,1.30674,251
2019-01-25T10:50:00.000000000Z,1.30700,380
2019-01-25T10:55:00.000000000Z,1.30758,317
2019-01-25T11:00:00.000000000Z,1.30792,379
2019-01-25T11:05:00.000000000Z,1.30808,508
2019-01-25T11:10:00.000000000Z,1.30780,279
2019-01-25T11:15:00.000000000Z,1.30802,185
2019-01-25T11:20:00.000000000Z,1.30876,341
2019-01-25T11:25:00.000000000Z,1.30934,805
2019-01-25T11:30:00.000000000Z,1.30882,651
2019-01-25T11:35:00.000000000Z,1.30935,503
2019-01-25T11:40:00.000000000Z,1.30982,375
2019-01-25T11:45:00.000000000Z,1.30969,411
2019-01-25T11:50:00.000000000Z,1.30946,246
2019-01-25T11:55:00.000000000Z,1.30956,299
2019-01-25T12:00:00.000000000Z,1.30896,461
2019-01-25T12:05:00.000000000Z,1.30949,248
2019-01-25T12:10:00.000000000Z,1.30955,370
2019-01-25T12:15:00.000000000Z,1.31106,573
2019-01-25T12:20:00.000000000Z,1.31040,522
2019-01-25T12:25:00.000000000Z,1.31020,349
2019-01-25T12:30:00.000000000Z,1.31002,351
2019-01-25T12:35:00.000000000Z,1.30996,257
2019-01-25T12:40:00.000000000Z,1.30976,277
2019-01-25T12:45:00.000000000Z,1.30974,309
2019-01-25T12:50:00.000000000Z,1.30994,265
2019-01-25T12:55:00.000000000Z,1.30876,658
2019-01-25T13:00:00.000000000Z,1.30854,455
2019-01-25T13:05:00.000000000Z,1.30983,366
2019-01-25T13:10:00.000000000Z,1.31039,314
2019-01-25T13:15:00.000000000Z,1.30940,345
2019-01-25T13:20:00.000000000Z,1.30865,513
2019-01-25T13:25:00.000000000Z,1.30851,350
2019-01-25T13:30:00.000000000Z,1.30907,465
2019-01-25T13:35:00.000000000Z,1.30911,456
2019-01-25T13:40:00.000000000Z,1.30930,504
2019-01-25T13:45:00.000000000Z,1.30844,662
2019-01-25T13:50:00.000000000Z,1.30868,434
2019-01-25T13:55:00.000000000Z,1.30892,231
2019-01-25T14:00:00.000000000Z,1.30984,588
2019-01-25T14:05:00.000000000Z,1.31124,898
2019-01-25T14:10:00.000000000Z,1.31092,753
2019-01-25T14:15:00.000000000Z,1.31084,436
2019-01-25T14:20:00.000000000Z,1.31126,410
2019-01-25T14:25:00.000000000Z,1.31160,405
2019-01-25T14:30:00.000000000Z,1.31225,756
2019-01-25T14:35:00.000000000Z,1.31271,406
2019-01-25T14:40:00.000000000Z,1.31308,394
2019-01-25T14:45:00.000000000Z,1.31304,519
2019-01-25T14:50:00.000000000Z,1.31332,376
2019-01-25T14:55:00.000000000Z,1.31282,274
2019-01-25T15:00:00.000000000Z,1.31294,623
2019-01-25T15:05:00.000000000Z,1.31250,467
2019-01-25T15:10:00.000000000Z,1.31178,436
2019-01-25T15:15:00.000000000Z,1.31367,661
2019-01-25T15:20:00.000000000Z,1.31538,952
2019-01-25T15:25:00.000000000Z,1.31574,679
2019-01-25T15:30:00.000000000Z,1.31492,529
2019-01-25T15:35:00.000000000Z,1.31440,497
2019-01-25T15:40:00.000000000Z,1.31576,526
2019-01-25T15:45:00.000000000Z,1.31572,686
2019-01-25T15:50:00.000000000Z,1.31580,859
2019-01-25T15:55:00.000000000Z,1.31660,1177
2019-01-25T16:00:00.000000000Z,1.31660,629
2019-01-25T16:05:00.000000000Z,1.31758,447
2019-01-25T16:10:00.000000000Z,1.31675,370
2019-01-25T16:15:00.000000000Z,1.31642,273
2019-01-25T16:20:00.000000000Z,1.31667,202
2019-01-25T16:25:00.000000000Z,1.31730,286
2019-01-25T16:30:00.000000000Z,1.31693,364
2019-01-25T16:35:00.000000000Z,1.31648,253
2019-01-25T16:40:00.000000000Z,1.31602,469
2019-01-25T16:45:00.000000000Z,1.31598,355
2019-01-25T16:50:00.000000000Z,1.31668,243
2019-01-25T16:55:00.000000000Z,1.31746,281
2019-01-25T17:00:00.000000000Z,1.31646,351
2019-01-25T17:05:00.000000000Z,1.31711,344
2019-01-25T17:10:00.000000000Z,1.31643,323
2019-01-25T17:15:00.000000000Z,1.31670,280
2019-01-25T17:20:00.000000000Z,1.31730,329
2019-01-25T17:25:00.000000000Z,1.31681,399
2019-01-25T17:30:00.000000000Z,1.31569,789
2019-01-25T17:35:00.000000000Z,1.31651,299
2019-01-25T17:40:00.000000000Z,1.31688,370
2019-01-25T17:45:00.000000000Z,1.31726,304
2019-01-25T17:50:00.000000000Z,1.31728,350
2019-01-25T17:55:00.000000000Z,1.31758,279
2019-01-25T18:00:00.000000000Z,1.31773,272
2019-01-25T18:05:00.000000000Z,1.31714,239
2019-01-25T18:10:00.000000000Z,1.31746,294
2019-01-25T18:15:00.000000000Z,1.31809,224
2019-01-25T18:20:00.000000000Z,1.31828,180
2019-01-25T18:25:00.000000000Z,1.31896,403
2019-01-25T18:30:00.000000000Z,1.31854,307
2019-01-25T18:35:00.000000000Z,1.31884,227
2019-01-25T18:40:00.000000000Z,1.31841,151
2019-01-25T18:45:00.000000000Z,1.31870,135
2019-01-25T18:50:00.000000000Z,1.31932,140
2019-01-25T18:55:00.000000000Z,1.31933,331
2019-01-25T19:00:00.000000000Z,1.31974,336
2019-01-25T19:05:00.000000000Z,1.31928,288
2019-01-25T19:10:00.000000000Z,1.31914,234
2019-01-25T19:15:00.000000000Z,1.31948,202
2019-01-25T19:20:00.000000000Z,1.31963,302
2019-01-25T19:25:00.000000000Z,1.31948,125
2019-01-25T19:30:00.000000000Z,1.31958,68
2019-01-25T19:35:00.000000000Z,1.31928,160
2019-01-25T19:40:00.000000000Z,1.31916,207
2019-01-25T19:45:00.000000000Z,1.31938,129
2019-01-25T19:50:00.000000000Z,1.31973,239
2019-01-25T19:55:00.000000000Z,1.31981,409
2019-01-25T20:00:00.000000000Z,1.31972,298
2019-01-25T20:05:00.000000000Z,1.31962,207
2019-01-25T20:10:00.000000000Z,1.31966,133
2019-01-25T20:15:00.000000000Z,1.31982,126
2019-01-25T20:20:00.000000000Z,1.32018,168
2019-01-25T20:25:00.000000000Z,1.32018,222
2019-01-25T20:30:00.000000000Z,1.32026,153
2019-01-25T20:35:00.000000000Z,1.32088,327
2019-01-25T20:40:00.000000000Z,1.32083,111
2019-01-25T20:45:00.000000000Z,1.32074,216
2019-01-25T20:50:00.000000000Z,1.32104,138
2019-01-25T20:55:00.000000000Z,1.32125,344
2019-01-25T21:00:00.000000000Z,1.32154,160
2019-01-25T21:05:00.000000000Z,1.32121,154
2019-01-25T21:10:00.000000000Z,1.32095,181
2019-01-25T21:15:00.000000000Z,1.32058,220
2019-01-25T21:20:00.000000000Z,1.32007,245
2019-01-25T21:25:00.000000000Z,1.31990,232
2019-01-25T21:30:00.000000000Z,1.32000,184
2019-01-25T21:35:00.000000000Z,1.31986,257
2019-01-25T21:40:00.000000000Z,1.31990,227
2019-01-25T21:45:00.000000000Z,1.31966,211
2019-01-25T21:50:00.000000000Z,1.31984,401
2019-01-25T21:55:00.000000000Z,1.31956,256
2019-01-27T22:00:00.000000000Z,1.31899,31
2019-01-27T22:05:00.000000000Z,1.32005,167
2019-01-27T22:10:00.000000000Z,1.32033,950
2019-01-27T22:15:00.000000000Z,1.32006,187
2019-01-27T22:20:00.000000000Z,1.32043,515
2019-01-27T22:25:00.000000000Z,1.32125,181
2019-01-27T22:30:00.000000000Z,1.32094,397
2019-01-27T22:35:00.000000000Z,1.32104,117
2019-01-27T22:40:00.000000000Z,1.32062,48
2019-01-27T22:45:00.000000000Z,1.32066,72
2019-01-27T22:50:00.000000000Z,1.32077,108
2019-01-27T22:55:00.000000000Z,1.32076,29
2019-01-27T23:00:00.000000000Z,1.32085,113
2019-01-27T23:05:00.000000000Z,1.32098,64
2019-01-27T23:10:00.000000000Z,1.32086,117
2019-01-27T23:15:00.000000000Z,1.32058,184
2019-01-27T23:20:00.000000000Z,1.32056,132
2019-01-27T23:25:00.000000000Z,1.32068,59
2019-01-27T23:30:00.000000000Z,1.32070,329
2019-01-27T23:35:00.000000000Z,1.32079,328
2019-01-27T23:40:00.000000000Z,1.32074,145
2019-01-27T23:45:00.000000000Z,1.32068,357
2019-01-27T23:50:00.000000000Z,1.32076,136
2019-01-27T23:55:00.000000000Z,1.32085,261
2019-01-28T00:00:00.000000000Z,1.32084,579
2019-01-28T00:05:00.000000000Z,1.32072,267
2019-01-28T00:10:00.000000000Z,1.32045,414
2019-01-28T00:15:00.000000000Z,1.32004,401
2019-01-28T00:20:00.000000000Z,1.31990,209
2019-01-28T00:25:00.000000000Z,1.31998,128
2019-01-28T00:30:00.000000000Z,1.32017,202
2019-01-28T00:35:00.000000000Z,1.31999,252
2019-01-28T00:40:00.000000000Z,1.32020,264
2019-01-28T00:45:00.000000000Z,1.32038,156
2019-01-28T00:50:00.000000000Z,1.32030,210
2019-01-28T00:55:00.000000000Z,1.32029,222
2019-01-28T01:00:00.000000000Z,1.32029,257
2019-01-28T01:05:00.000000000Z,1.32036,213
2019-01-28T01:10:00.000000000Z,1.32004,209
2019-01-28T01:15:00.000000000Z,1.31994,143
2019-01-28T01:20:00.000000000Z,1.31956,174
2019-01-28T01:25:00.000000000Z,1.31964,260
2019-01-28T01:30:00.000000000Z,1.31962,284
2019-01-28T01:35:00.000000000Z,1.31999,362
2019-01-28T01:40:00.000000000Z,1.31991,285
2019-01-28T01:45:00.000000000Z,1.31959,221
2019-01-28T01:50:00.000000000Z,1.31975,142
2019-01-28T01:55:00.000000000Z,1.31972,133
2019-01-28T02:00:00.000000000Z,1.31948,172
2019-01-28T02:05:00.000000000Z,1.31953,43
2019-01-28T02:10:00.000000000Z,1.31968,179
2019-01-28T02:15:00.000000000Z,1.31932,124
2019-01-28T02:20:00.000000000Z,1.31928,49
2019-01-28T02:25:00.000000000Z,1.31926,146
2019-01-28T02:30:00.000000000Z,1.31935,140
2019-01-28T02:35:00.000000000Z,1.31914,203
2019-01-28T02:40:00.000000000Z,1.31922,56
2019-01-28T02:45:00.000000000Z,1.31928,109
2019-01-28T02:50:00.000000000Z,1.31928,1
2019-01-28T02:55:00.000000000Z,1.31960,184
2019-01-28T03:00:00.000000000Z,1.31928,201
2019-01-28T03:05:00.000000000Z,1.31934,53
2019-01-28T03:10:00.000000000Z,1.31958,111
2019-01-28T03:15:00.000000000Z,1.31962,53
2019-01-28T03:20:00.000000000Z,1.31959,66
2019-01-28T03:25:00.000000000Z,1.31957,42
2019-01-28T03:30:00.000000000Z,1.31955,221
2019-01-28T03:35:00.000000000Z,1.31957,129
2019-01-28T03:40:00.000000000Z,1.31992,53
2019-01-28T03:45:00.000000000Z,1.31992,285
2019-01-28T03:50:00.000000000Z,1.32004,115
2019-01-28T03:55:00.000000000Z,1.32006,66
2019-01-28T04:00:00.000000000Z,1.32028,207
2019-01-28T04:05:00.000000000Z,1.32056,205
2019-01-28T04:10:00.000000000Z,1.32030,96
2019-01-28T04:15:00.000000000Z,1.32042,64
2019-01-28T04:20:00.000000000Z,1.32029,130
2019-01-28T04:25:00.000000000Z,1.32056,125
2019-01-28T04:30:00.000000000Z,1.32037,147
2019-01-28T04:35:00.000000000Z,1.32031,43
2019-01-28T04:40:00.000000000Z,1.32038,106
2019-01-28T04:45:00.000000000Z,1.32038,176
2019-01-28T04:50:00.000000000Z,1.32040,127
2019-01-28T04:55:00.000000000Z,1.32018,265
2019-01-28T05:00:00.000000000Z,1.32016,191
2019-01-28T05:05:00.000000000Z,1.32024,70
2019-01-28T05:10:00.000000000Z,1.32010,33
2019-01-28T05:15:00.000000000Z,1.31996,54
2019-01-28T05:20:00.000000000Z,1.31994,97
2019-01-28T05:25:00.000000000Z,1.31978,59
2019-01-28T05:30:00.000000000Z,1.31926,150
2019-01-28T05:35:00.000000000Z,1.31931,197
2019-01-28T05:40:00.000000000Z,1.31922,137
2019-01-28T05:45:00.000000000Z,1.31906,131
2019-01-28T05:50:00.000000000Z,1.31906,110
2019-01-28T05:55:00.000000000Z,1.31915,122
2019-01-28T06:00:00.000000000Z,1.31944,143
2019-01-28T06:05:00.000000000Z,1.31928,97
2019-01-28T06:10:00.000000000Z,1.31920,209
2019-01-28T06:15:00.000000000Z,1.31940,97
2019-01-28T06:20:00.000000000Z,1.31942,151
2019-01-28T06:25:00.000000000Z,1.31911,209
2019-01-28T06:30:00.000000000Z,1.31899,134
2019-01-28T06:35:00.000000000Z,1.31879,128
2019-01-28T06:40:00.000000000Z,1.31871,116
2019-01-28T06:45:00.000000000Z,1.31849,167
2019-01-28T06:50:00.000000000Z,1.31835,191
2019-01-28T06:55:00.000000000Z,1.31794,192
2019-01-28T07:00:00.000000000Z,1.31780,617
2019-01-28T07:05:00.000000000Z,1.31818,361
2019-01-28T07:10:00.000000000Z,1.31776,88
2019-01-28T07:15:00.000000000Z,1.31812,247
2019-01-28T07:20:00.000000000Z,1.31797,182
2019-01-28T07:25:00.000000000Z,1.31786,250
2019-01-28T07:30:00.000000000Z,1.31780,360
2019-01-28T07:35:00.000000000Z,1.31754,205
2019-01-28T07:40:00.000000000Z,1.31734,307
2019-01-28T07:45:00.000000000Z,1.31716,257
2019-01-28T07:50:00.000000000Z,1.31656,252
2019-01-28T07:55:00.000000000Z,1.31640,360
2019-01-28T08:00:00.000000000Z,1.31616,514
2019-01-28T08:05:00.000000000Z,1.31636,383
2019-01-28T08:10:00.000000000Z,1.31678,365
2019-01-28T08:15:00.000000000Z,1.31703,607
2019-01-28T08:20:00.000000000Z,1.31702,422
