time,USD_JPY_close,USD_JPY_volume,GBP_USD_close,GBP_USD_volume,GBP_JPY_close,GBP_JPY_volume
2019-01-16T15:30:00.000000000Z,108.774,157.0,1.28743,380.0,140.036,351.0
2019-01-16T15:35:00.000000000Z,108.715,132.0,1.28790,250.0,140.010,260.0
2019-01-16T15:40:00.000000000Z,108.712,162.0,1.28828,356.0,140.046,350.0
2019-01-16T15:45:00.000000000Z,108.721,112.0,1.28783,445.0,140.018,307.0
2019-01-16T15:50:00.000000000Z,108.748,83.0,1.28656,610.0,139.908,394.0
2019-01-16T15:55:00.000000000Z,108.854,232.0,1.28602,772.0,139.990,665.0
2019-01-16T16:00:00.000000000Z,108.812,209.0,1.28604,392.0,139.937,442.0
2019-01-16T16:05:00.000000000Z,108.792,93.0,1.28654,297.0,139.961,257.0
2019-01-16T16:10:00.000000000Z,108.818,77.0,1.28688,387.0,140.036,263.0
2019-01-16T16:15:00.000000000Z,108.854,97.0,1.28727,310.0,140.123,211.0
2019-01-16T16:20:00.000000000Z,108.842,45.0,1.28710,244.0,140.086,148.0
2019-01-16T16:25:00.000000000Z,108.865,113.0,1.28642,406.0,140.050,220.0
2019-01-16T16:30:00.000000000Z,108.884,135.0,1.28632,241.0,140.056,240.0
2019-01-16T16:35:00.000000000Z,108.859,113.0,1.28607,406.0,140.003,205.0
2019-01-16T16:40:00.000000000Z,108.847,91.0,1.28642,318.0,140.020,172.0
2019-01-16T16:45:00.000000000Z,108.814,75.0,1.28673,244.0,140.016,196.0
2019-01-16T16:50:00.000000000Z,108.832,74.0,1.28612,180.0,139.976,180.0
2019-01-16T16:55:00.000000000Z,108.843,111.0,1.28610,177.0,139.981,221.0
2019-01-16T17:00:00.000000000Z,108.827,97.0,1.28535,389.0,139.880,213.0
2019-01-16T17:05:00.000000000Z,108.844,45.0,1.28504,294.0,139.866,211.0
2019-01-16T17:10:00.000000000Z,108.830,68.0,1.28564,422.0,139.914,234.0
2019-01-16T17:15:00.000000000Z,108.833,87.0,1.28677,1936.0,140.049,1186.0
2019-01-16T17:20:00.000000000Z,108.826,51.0,1.28692,1170.0,140.055,641.0
2019-01-16T17:25:00.000000000Z,108.831,42.0,1.28605,246.0,139.966,179.0
2019-01-16T17:30:00.000000000Z,108.901,98.0,1.28549,429.0,139.988,276.0
2019-01-16T17:35:00.000000000Z,108.882,104.0,1.28525,425.0,139.934,288.0
2019-01-16T17:40:00.000000000Z,108.936,95.0,1.28554,190.0,140.036,206.0
2019-01-16T17:45:00.000000000Z,108.942,48.0,1.28462,474.0,139.954,259.0
2019-01-16T17:50:00.000000000Z,108.962,86.0,1.28544,307.0,140.064,268.0
2019-01-16T17:55:00.000000000Z,108.968,63.0,1.28538,286.0,140.062,206.0
2019-01-16T18:00:00.000000000Z,108.960,63.0,1.28518,276.0,140.034,191.0
2019-01-16T18:05:00.000000000Z,108.936,42.0,1.28534,95.0,140.018,71.0
2019-01-16T18:10:00.000000000Z,108.904,81.0,1.28577,108.0,140.025,152.0
2019-01-16T18:15:00.000000000Z,108.880,26.0,1.28527,247.0,139.942,140.0
2019-01-16T18:20:00.000000000Z,108.885,30.0,1.28460,316.0,139.878,234.0
2019-01-16T18:25:00.000000000Z,108.905,44.0,1.28496,135.0,139.942,97.0
2019-01-16T18:30:00.000000000Z,108.891,60.0,1.28573,247.0,140.000,165.0
2019-01-16T18:35:00.000000000Z,108.900,42.0,1.28582,166.0,140.022,100.0
2019-01-16T18:40:00.000000000Z,108.873,30.0,1.28576,123.0,139.986,83.0
2019-01-16T18:45:00.000000000Z,108.867,70.0,1.28588,236.0,139.992,158.0
2019-01-16T18:50:00.000000000Z,108.862,14.0,1.28560,134.0,139.956,66.0
2019-01-16T18:55:00.000000000Z,108.862,28.0,1.28604,178.0,139.998,112.0
2019-01-16T19:00:00.000000000Z,108.882,68.0,1.28593,402.0,140.012,222.0
2019-01-16T19:05:00.000000000Z,108.855,93.0,1.28562,545.0,139.942,287.0
2019-01-16T19:10:00.000000000Z,108.843,51.0,1.28582,396.0,139.948,170.0
2019-01-16T19:15:00.000000000Z,108.913,164.0,1.28616,2874.0,140.083,1460.0
2019-01-16T19:20:00.000000000Z,108.929,106.0,1.28624,779.0,140.113,447.0
2019-01-16T19:25:00.000000000Z,108.942,51.0,1.28651,565.0,140.152,219.0
2019-01-16T19:30:00.000000000Z,108.960,71.0,1.28748,666.0,140.280,403.0
2019-01-16T19:35:00.000000000Z,108.962,44.0,1.28748,280.0,140.284,175.0
2019-01-16T19:40:00.000000000Z,108.952,24.0,1.28784,325.0,140.310,189.0
2019-01-16T19:45:00.000000000Z,108.952,22.0,1.28775,212.0,140.302,115.0
2019-01-16T19:50:00.000000000Z,108.886,118.0,1.28740,259.0,140.180,198.0
2019-01-16T19:55:00.000000000Z,108.918,153.0,1.28706,289.0,140.185,265.0
2019-01-16T20:00:00.000000000Z,108.962,248.0,1.28718,335.0,140.255,375.0
2019-01-16T20:05:00.000000000Z,108.981,125.0,1.28811,357.0,140.376,223.0
2019-01-16T20:10:00.000000000Z,108.929,117.0,1.28867,175.0,140.370,207.0
2019-01-16T20:15:00.000000000Z,109.004,116.0,1.28946,492.0,140.560,311.0
2019-01-16T20:20:00.000000000Z,109.090,187.0,1.28858,416.0,140.570,340.0
2019-01-16T20:25:00.000000000Z,109.153,231.0,1.28858,355.0,140.652,400.0
2019-01-16T20:30:00.000000000Z,109.017,387.0,1.28764,542.0,140.376,612.0
2019-01-16T20:35:00.000000000Z,109.072,159.0,1.28758,281.0,140.443,223.0
2019-01-16T20:40:00.000000000Z,109.040,106.0,1.28727,295.0,140.363,217.0
2019-01-16T20:45:00.000000000Z,109.041,127.0,1.28709,230.0,140.342,189.0
2019-01-16T20:50:00.000000000Z,109.044,96.0,1.28755,244.0,140.398,214.0
2019-01-16T20:55:00.000000000Z,109.032,173.0,1.28812,227.0,140.444,276.0
2019-01-16T21:00:00.000000000Z,109.013,62.0,1.28844,298.0,140.460,157.0
2019-01-16T21:05:00.000000000Z,109.016,35.0,1.28804,116.0,140.420,56.0
2019-01-16T21:10:00.000000000Z,109.016,30.0,1.28790,209.0,140.404,71.0
2019-01-16T21:15:00.000000000Z,109.056,64.0,1.28778,130.0,140.441,102.0
2019-01-16T21:20:00.000000000Z,109.070,40.0,1.28760,90.0,140.447,89.0
2019-01-16T21:25:00.000000000Z,109.161,170.0,1.28760,27.0,140.558,182.0
2019-01-16T21:30:00.000000000Z,109.158,74.0,1.28760,67.0,140.554,108.0
2019-01-16T21:35:00.000000000Z,109.164,86.0,1.28768,56.0,140.574,148.0
2019-01-16T21:40:00.000000000Z,109.160,85.0,1.28746,47.0,140.545,138.0
2019-01-16T21:45:00.000000000Z,109.131,105.0,1.28756,122.0,140.508,154.0
2019-01-16T21:50:00.000000000Z,109.100,78.0,1.28758,216.0,140.472,139.0
2019-01-16T21:55:00.000000000Z,109.089,19.0,1.28783,49.0,140.504,116.0
2019-01-16T22:00:00.000000000Z,109.072,54.0,1.28828,25.0,140.500,66.0
2019-01-16T22:05:00.000000000Z,109.070,12.0,1.28836,7.0,140.504,160.0
2019-01-16T22:10:00.000000000Z,109.060,33.0,1.28800,68.0,140.482,105.0
2019-01-16T22:15:00.000000000Z,109.068,11.0,1.28807,5.0,140.499,15.0
2019-01-16T22:20:00.000000000Z,109.068,16.0,1.28808,10.0,140.500,30.0
2019-01-16T22:25:00.000000000Z,109.068,2.0,1.28845,8.0,140.518,10.0
2019-01-16T22:30:00.000000000Z,109.076,7.0,1.28827,14.0,140.526,21.0
2019-01-16T22:35:00.000000000Z,109.076,4.0,1.28800,9.0,140.497,10.0
2019-01-16T22:40:00.000000000Z,109.076,4.0,1.28793,5.0,140.502,7.0
2019-01-16T22:45:00.000000000Z,109.110,39.0,1.28830,5.0,140.550,55.0
2019-01-16T22:50:00.000000000Z,109.109,4.0,1.28816,8.0,140.537,5.0
2019-01-16T22:55:00.000000000Z,109.121,42.0,1.28781,7.0,140.536,25.0
2019-01-16T23:00:00.000000000Z,109.104,39.0,1.28787,24.0,140.528,85.0
2019-01-16T23:05:00.000000000Z,109.079,16.0,1.28829,10.0,140.512,47.0
2019-01-16T23:10:00.000000000Z,109.096,25.0,1.28820,134.0,140.536,44.0
2019-01-16T23:15:00.000000000Z,109.098,7.0,1.28820,190.0,140.541,30.0
2019-01-16T23:20:00.000000000Z,109.076,19.0,1.28832,363.0,140.518,49.0
2019-01-16T23:25:00.000000000Z,109.072,24.0,1.28842,941.0,140.524,62.0
2019-01-16T23:30:00.000000000Z,109.086,23.0,1.28864,617.0,140.570,94.0
2019-01-16T23:35:00.000000000Z,109.032,37.0,1.28902,853.0,140.542,63.0
2019-01-16T23:40:00.000000000Z,109.038,36.0,1.28904,1112.0,140.550,95.0
2019-01-16T23:45:00.000000000Z,109.020,66.0,1.28864,655.0,140.483,177.0
2019-01-16T23:50:00.000000000Z,109.034,59.0,1.28842,372.0,140.486,107.0
2019-01-16T23:55:00.000000000Z,109.043,57.0,1.28884,857.0,140.533,113.0
2019-01-17T00:00:00.000000000Z,109.060,112.0,1.28814,554.0,140.478,201.0
2019-01-17T00:05:00.000000000Z,108.978,181.0,1.28830,320.0,140.390,238.0
2019-01-17T00:10:00.000000000Z,108.986,77.0,1.28813,268.0,140.382,119.0
2019-01-17T00:15:00.000000000Z,109.004,93.0,1.28804,335.0,140.392,147.0
2019-01-17T00:20:00.000000000Z,108.974,76.0,1.28784,222.0,140.336,125.0
2019-01-17T00:25:00.000000000Z,109.004,50.0,1.28812,134.0,140.404,80.0
2019-01-17T00:30:00.000000000Z,108.953,71.0,1.28788,147.0,140.326,94.0
2019-01-17T00:35:00.000000000Z,108.964,99.0,1.28790,171.0,140.334,131.0
2019-01-17T00:40:00.000000000Z,108.981,79.0,1.28790,127.0,140.364,107.0
2019-01-17T00:45:00.000000000Z,108.957,93.0,1.28803,153.0,140.344,124.0
2019-01-17T00:50:00.000000000Z,108.930,99.0,1.28806,195.0,140.312,166.0
2019-01-17T00:55:00.000000000Z,108.910,94.0,1.28841,328.0,140.317,140.0
2019-01-17T01:00:00.000000000Z,108.914,145.0,1.28830,198.0,140.318,210.0
2019-01-17T01:05:00.000000000Z,108.945,99.0,1.28805,118.0,140.330,137.0
2019-01-17T01:10:00.000000000Z,108.930,48.0,1.28814,101.0,140.320,79.0
2019-01-17T01:15:00.000000000Z,108.928,114.0,1.28820,251.0,140.315,164.0
2019-01-17T01:20:00.000000000Z,108.925,59.0,1.28812,203.0,140.314,101.0
2019-01-17T01:25:00.000000000Z,108.939,66.0,1.28842,86.0,140.354,114.0
2019-01-17T01:30:00.000000000Z,108.871,98.0,1.28832,279.0,140.258,199.0
2019-01-17T01:35:00.000000000Z,108.862,81.0,1.28823,137.0,140.238,129.0
2019-01-17T01:40:00.000000000Z,108.844,138.0,1.28842,89.0,140.232,186.0
2019-01-17T01:45:00.000000000Z,108.857,83.0,1.28816,128.0,140.228,121.0
2019-01-17T01:50:00.000000000Z,108.875,93.0,1.28838,252.0,140.274,152.0
2019-01-17T01:55:00.000000000Z,108.904,50.0,1.28846,219.0,140.324,119.0
2019-01-17T02:00:00.000000000Z,108.906,45.0,1.28838,173.0,140.316,122.0
2019-01-17T02:05:00.000000000Z,108.914,35.0,1.28848,55.0,140.334,70.0
2019-01-17T02:10:00.000000000Z,108.861,73.0,1.28856,232.0,140.272,127.0
2019-01-17T02:15:00.000000000Z,108.886,61.0,1.28875,104.0,140.323,81.0
2019-01-17T02:20:00.000000000Z,108.920,72.0,1.28861,112.0,140.355,88.0
2019-01-17T02:25:00.000000000Z,108.957,120.0,1.28836,170.0,140.371,203.0
2019-01-17T02:30:00.000000000Z,108.936,71.0,1.28818,240.0,140.330,175.0
2019-01-17T02:35:00.000000000Z,108.944,45.0,1.28763,171.0,140.281,103.0
2019-01-17T02:40:00.000000000Z,108.942,53.0,1.28718,272.0,140.230,130.0
2019-01-17T02:45:00.000000000Z,108.946,77.0,1.28756,75.0,140.270,111.0
2019-01-17T02:50:00.000000000Z,108.962,21.0,1.28758,91.0,140.295,49.0
2019-01-17T02:55:00.000000000Z,109.014,89.0,1.28760,114.0,140.362,127.0
2019-01-17T03:00:00.000000000Z,108.978,53.0,1.28756,73.0,140.312,76.0
2019-01-17T03:05:00.000000000Z,108.982,46.0,1.28722,89.0,140.288,82.0
2019-01-17T03:10:00.000000000Z,108.970,27.0,1.28732,81.0,140.286,68.0
2019-01-17T03:15:00.000000000Z,108.970,22.0,1.28728,103.0,140.275,53.0
2019-01-17T03:20:00.000000000Z,108.989,38.0,1.28719,110.0,140.288,58.0
2019-01-17T03:25:00.000000000Z,109.014,66.0,1.28715,72.0,140.320,97.0
2019-01-17T03:30:00.000000000Z,109.020,58.0,1.28694,125.0,140.296,96.0
2019-01-17T03:35:00.000000000Z,108.992,40.0,1.28706,45.0,140.277,64.0
2019-01-17T03:40:00.000000000Z,108.992,20.0,1.28726,108.0,140.303,64.0
2019-01-17T03:45:00.000000000Z,108.977,30.0,1.28722,52.0,140.276,72.0
2019-01-17T03:50:00.000000000Z,108.982,26.0,1.28716,104.0,140.282,59.0
2019-01-17T03:55:00.000000000Z,108.984,27.0,1.28732,150.0,140.290,52.0
2019-01-17T04:00:00.000000000Z,109.053,82.0,1.28722,316.0,140.370,149.0
2019-01-17T04:05:00.000000000Z,109.048,30.0,1.28710,120.0,140.350,75.0
2019-01-17T04:10:00.000000000Z,109.056,45.0,1.28720,104.0,140.374,76.0
2019-01-17T04:15:00.000000000Z,109.041,30.0,1.28683,128.0,140.312,60.0
2019-01-17T04:20:00.000000000Z,109.034,29.0,1.28680,93.0,140.298,38.0
2019-01-17T04:25:00.000000000Z,109.022,55.0,1.28683,177.0,140.296,98.0
2019-01-17T04:30:00.000000000Z,109.049,45.0,1.28682,123.0,140.326,78.0
2019-01-17T04:35:00.000000000Z,109.040,16.0,1.28698,171.0,140.332,78.0
2019-01-17T04:40:00.000000000Z,109.008,75.0,1.28736,85.0,140.328,122.0
2019-01-17T04:45:00.000000000Z,108.996,70.0,1.28680,164.0,140.260,160.0
2019-01-17T04:50:00.000000000Z,109.001,58.0,1.28702,136.0,140.290,101.0
2019-01-17T04:55:00.000000000Z,109.011,14.0,1.28700,141.0,140.304,54.0
2019-01-17T05:00:00.000000000Z,109.018,29.0,1.28693,129.0,140.304,65.0
2019-01-17T05:05:00.000000000Z,109.014,38.0,1.28654,165.0,140.247,103.0
2019-01-17T05:10:00.000000000Z,109.001,35.0,1.28666,191.0,140.250,73.0
2019-01-17T05:15:00.000000000Z,108.982,26.0,1.28692,180.0,140.252,83.0
2019-01-17T05:20:00.000000000Z,108.990,19.0,1.28726,187.0,140.302,75.0
2019-01-17T05:25:00.000000000Z,108.984,26.0,1.28723,75.0,140.291,54.0
2019-01-17T05:30:00.000000000Z,108.982,23.0,1.28734,299.0,140.298,58.0
2019-01-17T05:35:00.000000000Z,108.986,26.0,1.28749,77.0,140.322,67.0
2019-01-17T05:40:00.000000000Z,108.972,30.0,1.28754,68.0,140.310,63.0
2019-01-17T05:45:00.000000000Z,108.962,12.0,1.28724,232.0,140.260,47.0
2019-01-17T05:50:00.000000000Z,108.966,32.0,1.28752,105.0,140.298,79.0
2019-01-17T05:55:00.000000000Z,108.946,12.0,1.28790,156.0,140.310,70.0
2019-01-17T06:00:00.000000000Z,108.918,72.0,1.28735,127.0,140.218,127.0
2019-01-17T06:05:00.000000000Z,108.929,48.0,1.28721,221.0,140.208,116.0
2019-01-17T06:10:00.000000000Z,108.916,37.0,1.28730,181.0,140.206,91.0
2019-01-17T06:15:00.000000000Z,108.920,29.0,1.28706,131.0,140.191,60.0
2019-01-17T06:20:00.000000000Z,108.915,20.0,1.28714,419.0,140.193,73.0
2019-01-17T06:25:00.000000000Z,108.902,27.0,1.28754,259.0,140.222,70.0
2019-01-17T06:30:00.000000000Z,108.910,5.0,1.28750,165.0,140.220,73.0
2019-01-17T06:35:00.000000000Z,108.904,10.0,1.28767,111.0,140.231,57.0
2019-01-17T06:40:00.000000000Z,108.891,31.0,1.28739,366.0,140.186,104.0
2019-01-17T06:45:00.000000000Z,108.884,11.0,1.28736,75.0,140.175,40.0
2019-01-17T06:50:00.000000000Z,108.860,40.0,1.28672,210.0,140.077,131.0
2019-01-17T06:55:00.000000000Z,108.826,36.0,1.28680,228.0,140.034,132.0
2019-01-17T07:00:00.000000000Z,108.849,89.0,1.28732,249.0,140.125,200.0
2019-01-17T07:05:00.000000000Z,108.898,107.0,1.28717,683.0,140.172,362.0
2019-01-17T07:10:00.000000000Z,108.902,112.0,1.28680,793.0,140.134,399.0
2019-01-17T07:15:00.000000000Z,108.890,59.0,1.28639,412.0,140.079,215.0
2019-01-17T07:20:00.000000000Z,108.850,102.0,1.28610,643.0,139.992,390.0
2019-01-17T07:25:00.000000000Z,108.868,97.0,1.28651,214.0,140.056,193.0
2019-01-17T07:30:00.000000000Z,108.894,74.0,1.28543,321.0,139.980,199.0
2019-01-17T07:35:00.000000000Z,108.822,170.0,1.28563,245.0,139.902,278.0
2019-01-17T07:40:00.000000000Z,108.770,134.0,1.28534,200.0,139.808,204.0
2019-01-17T07:45:00.000000000Z,108.775,125.0,1.28554,268.0,139.838,276.0
2019-01-17T07:50:00.000000000Z,108.770,93.0,1.28569,360.0,139.841,209.0
2019-01-17T07:55:00.000000000Z,108.782,85.0,1.28588,315.0,139.875,201.0
2019-01-17T08:00:00.000000000Z,108.810,166.0,1.28546,540.0,139.869,456.0
2019-01-17T08:05:00.000000000Z,108.784,98.0,1.28531,558.0,139.824,389.0
2019-01-17T08:10:00.000000000Z,108.764,94.0,1.28482,526.0,139.744,325.0
2019-01-17T08:15:00.000000000Z,108.730,158.0,1.28383,800.0,139.586,590.0
2019-01-17T08:20:00.000000000Z,108.748,95.0,1.28432,621.0,139.671,374.0
2019-01-17T08:25:00.000000000Z,108.767,93.0,1.28458,537.0,139.722,311.0
2019-01-17T08:30:00.000000000Z,108.784,47.0,1.28557,547.0,139.853,284.0
2019-01-17T08:35:00.000000000Z,108.731,128.0,1.28566,300.0,139.784,301.0
2019-01-17T08:40:00.000000000Z,108.760,92.0,1.28634,608.0,139.894,336.0
2019-01-17T08:45:00.000000000Z,108.770,75.0,1.28706,746.0,139.998,394.0
2019-01-17T08:50:00.000000000Z,108.806,94.0,1.28694,793.0,140.029,426.0
2019-01-17T08:55:00.000000000Z,108.818,55.0,1.28669,563.0,140.014,360.0
2019-01-17T09:00:00.000000000Z,108.829,83.0,1.28732,527.0,140.103,293.0
2019-01-17T09:05:00.000000000Z,108.842,33.0,1.28754,515.0,140.136,299.0
2019-01-17T09:10:00.000000000Z,108.830,20.0,1.28731,455.0,140.104,269.0
2019-01-17T09:15:00.000000000Z,108.807,24.0,1.28714,418.0,140.054,211.0
2019-01-17T09:20:00.000000000Z,108.776,59.0,1.28762,209.0,140.058,163.0
2019-01-17T09:25:00.000000000Z,108.768,64.0,1.28836,277.0,140.130,200.0
2019-01-17T09:30:00.000000000Z,108.789,44.0,1.28786,314.0,140.104,224.0
2019-01-17T09:35:00.000000000Z,108.760,50.0,1.28711,337.0,139.981,212.0
2019-01-17T09:40:00.000000000Z,108.750,42.0,1.28706,375.0,139.970,270.0
2019-01-17T09:45:00.000000000Z,108.763,51.0,1.28765,520.0,140.045,299.0
2019-01-17T09:50:00.000000000Z,108.716,62.0,1.28730,547.0,139.949,321.0
2019-01-17T09:55:00.000000000Z,108.737,46.0,1.28798,537.0,140.057,322.0
2019-01-17T10:00:00.000000000Z,108.776,64.0,1.28796,345.0,140.102,241.0
2019-01-17T10:05:00.000000000Z,108.768,43.0,1.28800,427.0,140.096,278.0
2019-01-17T10:10:00.000000000Z,108.753,56.0,1.28818,280.0,140.098,205.0
2019-01-17T10:15:00.000000000Z,108.772,42.0,1.28774,457.0,140.076,296.0
2019-01-17T10:20:00.000000000Z,108.790,67.0,1.28736,383.0,140.056,306.0
2019-01-17T10:25:00.000000000Z,108.802,48.0,1.28759,256.0,140.092,215.0
2019-01-17T10:30:00.000000000Z,108.794,37.0,1.28704,291.0,140.021,172.0
2019-01-17T10:35:00.000000000Z,108.778,62.0,1.28790,379.0,140.091,206.0
2019-01-17T10:40:00.000000000Z,108.764,58.0,1.28790,289.0,140.074,201.0
2019-01-17T10:45:00.000000000Z,108.779,44.0,1.28778,254.0,140.087,184.0
2019-01-17T10:50:00.000000000Z,108.790,46.0,1.28785,214.0,140.102,152.0
2019-01-17T10:55:00.000000000Z,108.818,46.0,1.28848,398.0,140.211,270.0
2019-01-17T11:00:00.000000000Z,108.811,47.0,1.28806,399.0,140.156,258.0
2019-01-17T11:05:00.000000000Z,108.802,18.0,1.28768,308.0,140.107,190.0
2019-01-17T11:10:00.000000000Z,108.774,32.0,1.28758,280.0,140.048,216.0
2019-01-17T11:15:00.000000000Z,108.792,35.0,1.28796,257.0,140.117,139.0
2019-01-17T11:20:00.000000000Z,108.771,41.0,1.28796,301.0,140.096,227.0
2019-01-17T11:25:00.000000000Z,108.796,64.0,1.28937,1973.0,140.272,1129.0
2019-01-17T11:30:00.000000000Z,108.798,43.0,1.28994,2065.0,140.348,1122.0
2019-01-17T11:35:00.000000000Z,108.820,56.0,1.28912,597.0,140.280,374.0
2019-01-17T11:40:00.000000000Z,108.838,98.0,1.28964,604.0,140.360,381.0
2019-01-17T11:45:00.000000000Z,108.833,77.0,1.28882,744.0,140.260,437.0
2019-01-17T11:50:00.000000000Z,108.833,28.0,1.28878,451.0,140.259,249.0
2019-01-17T11:55:00.000000000Z,108.877,52.0,1.28915,474.0,140.357,276.0
2019-01-17T12:00:00.000000000Z,108.876,55.0,1.28910,514.0,140.356,280.0
2019-01-17T12:05:00.000000000Z,108.848,62.0,1.28862,465.0,140.258,222.0
2019-01-17T12:10:00.000000000Z,108.842,37.0,1.28902,324.0,140.301,204.0
2019-01-17T12:15:00.000000000Z,108.782,92.0,1.28864,211.0,140.178,211.0
2019-01-17T12:20:00.000000000Z,108.784,61.0,1.28908,505.0,140.228,224.0
2019-01-17T12:25:00.000000000Z,108.808,53.0,1.29038,646.0,140.402,400.0
2019-01-17T12:30:00.000000000Z,108.811,47.0,1.28996,488.0,140.362,230.0
2019-01-17T12:35:00.000000000Z,108.748,68.0,1.29074,437.0,140.358,317.0
2019-01-17T12:40:00.000000000Z,108.754,67.0,1.29079,786.0,140.380,335.0
2019-01-17T12:45:00.000000000Z,108.754,34.0,1.29005,406.0,140.300,201.0
2019-01-17T12:50:00.000000000Z,108.732,51.0,1.29056,347.0,140.328,151.0
2019-01-17T12:55:00.000000000Z,108.742,36.0,1.29076,354.0,140.360,178.0
2019-01-17T13:00:00.000000000Z,108.760,58.0,1.29215,546.0,140.534,356.0
2019-01-17T13:05:00.000000000Z,108.760,55.0,1.29172,828.0,140.496,495.0
2019-01-17T13:10:00.000000000Z,108.768,56.0,1.29121,559.0,140.446,312.0
2019-01-17T13:15:00.000000000Z,108.764,40.0,1.29167,712.0,140.488,331.0
2019-01-17T13:20:00.000000000Z,108.744,72.0,1.29128,352.0,140.416,263.0
2019-01-17T13:25:00.000000000Z,108.730,80.0,1.29052,871.0,140.329,530.0
2019-01-17T13:30:00.000000000Z,108.869,358.0,1.29027,1243.0,140.470,809.0
2019-01-17T13:35:00.000000000Z,108.855,195.0,1.29006,741.0,140.429,467.0
2019-01-17T13:40:00.000000000Z,108.848,93.0,1.29034,435.0,140.452,289.0
2019-01-17T13:45:00.000000000Z,108.828,82.0,1.29024,536.0,140.416,278.0
2019-01-17T13:50:00.000000000Z,108.833,80.0,1.29086,578.0,140.486,289.0
2019-01-17T13:55:00.000000000Z,108.848,80.0,1.29139,346.0,140.565,250.0
2019-01-17T14:00:00.000000000Z,108.808,100.0,1.29143,541.0,140.523,406.0
2019-01-17T14:05:00.000000000Z,108.804,82.0,1.29114,322.0,140.484,263.0
2019-01-17T14:10:00.000000000Z,108.830,81.0,1.29119,494.0,140.522,284.0
2019-01-17T14:15:00.000000000Z,108.833,68.0,1.29112,318.0,140.515,252.0
2019-01-17T14:20:00.000000000Z,108.816,86.0,1.29094,210.0,140.466,179.0
2019-01-17T14:25:00.000000000Z,108.820,80.0,1.29062,202.0,140.451,201.0
2019-01-17T14:30:00.000000000Z,108.864,217.0,1.29076,335.0,140.520,416.0
2019-01-17T14:35:00.000000000Z,108.856,202.0,1.29127,350.0,140.556,357.0
2019-01-17T14:40:00.000000000Z,108.865,136.0,1.29152,227.0,140.598,266.0
2019-01-17T14:45:00.000000000Z,108.920,183.0,1.29143,299.0,140.661,296.0
2019-01-17T14:50:00.000000000Z,108.917,133.0,1.29171,227.0,140.684,255.0
2019-01-17T14:55:00.000000000Z,108.948,154.0,1.29144,381.0,140.702,304.0
2019-01-17T15:00:00.000000000Z,108.921,147.0,1.29059,565.0,140.573,420.0
2019-01-17T15:05:00.000000000Z,108.922,120.0,1.29060,348.0,140.574,313.0
2019-01-17T15:10:00.000000000Z,108.942,94.0,1.29056,215.0,140.594,227.0
2019-01-17T15:15:00.000000000Z,108.968,212.0,1.29027,483.0,140.594,450.0
2019-01-17T15:20:00.000000000Z,108.960,149.0,1.29034,434.0,140.596,331.0
2019-01-17T15:25:00.000000000Z,108.984,145.0,1.29108,974.0,140.710,527.0
2019-01-17T15:30:00.000000000Z,108.970,147.0,1.29097,250.0,140.678,284.0
2019-01-17T15:35:00.000000000Z,108.972,128.0,1.29035,245.0,140.614,300.0
2019-01-17T15:40:00.000000000Z,108.989,129.0,1.28964,453.0,140.558,323.0
2019-01-17T15:45:00.000000000Z,108.977,108.0,1.28908,866.0,140.484,556.0
2019-01-17T15:50:00.000000000Z,108.996,75.0,1.28942,326.0,140.542,256.0
2019-01-17T15:55:00.000000000Z,109.010,129.0,1.29079,708.0,140.714,535.0
2019-01-17T16:00:00.000000000Z,109.007,78.0,1.29044,423.0,140.664,341.0
2019-01-17T16:05:00.000000000Z,109.095,197.0,1.29136,2051.0,140.880,1309.0
2019-01-17T16:10:00.000000000Z,109.038,138.0,1.29136,690.0,140.808,476.0
2019-01-17T16:15:00.000000000Z,109.016,145.0,1.29220,698.0,140.870,467.0
2019-01-17T16:20:00.000000000Z,108.973,114.0,1.29404,640.0,141.020,456.0
2019-01-17T16:25:00.000000000Z,109.042,114.0,1.29300,745.0,140.984,522.0
2019-01-17T16:30:00.000000000Z,109.038,94.0,1.29329,762.0,141.024,409.0
2019-01-17T16:35:00.000000000Z,109.071,65.0,1.29330,376.0,141.058,210.0
2019-01-17T16:40:00.000000000Z,109.073,37.0,1.29322,282.0,141.058,118.0
2019-01-17T16:45:00.000000000Z,109.046,67.0,1.29372,255.0,141.072,245.0
2019-01-17T16:50:00.000000000Z,109.026,45.0,1.29333,200.0,141.008,151.0
2019-01-17T16:55:00.000000000Z,109.011,65.0,1.29381,330.0,141.046,164.0
2019-01-17T17:00:00.000000000Z,109.024,40.0,1.29452,474.0,141.138,219.0
2019-01-17T17:05:00.000000000Z,109.017,31.0,1.29423,443.0,141.094,220.0
2019-01-17T17:10:00.000000000Z,109.058,54.0,1.29452,289.0,141.180,206.0
2019-01-17T17:15:00.000000000Z,109.052,42.0,1.29523,431.0,141.252,271.0
2019-01-17T17:20:00.000000000Z,109.048,59.0,1.29586,540.0,141.314,336.0
2019-01-17T17:25:00.000000000Z,109.037,46.0,1.29536,377.0,141.240,201.0
2019-01-17T17:30:00.000000000Z,109.064,45.0,1.29491,204.0,141.232,118.0
2019-01-17T17:35:00.000000000Z,109.025,50.0,1.29562,347.0,141.258,221.0
2019-01-17T17:40:00.000000000Z,109.013,49.0,1.29590,337.0,141.266,160.0
2019-01-17T17:45:00.000000000Z,109.014,76.0,1.29602,245.0,141.282,217.0
